Item,Durchgang,Network,Entropy,Correlation
total_Unadj,social_s200,SMN,roc_raw_squared,"{'VIS': [[-0.024811518429583346], [0.6533721513658305], [1.0]], 'SMN': [[-0.05048424565212844], [0.36061437236794575], [1.0]], 'DAN': [[-0.007029593959984518], [0.8987694940296698], [1.0]], 'VAN': [[0.0017851488943687467], [0.9742281722332574], [1.0]], 'LIM': [[-0.04032818834663214], [0.4653197988938242], [1.0]], 'CON': [[-0.02796685450005103], [0.6127061449539916], [1.0]], 'DMN': [[-0.0013733471795966937], [0.9801718679189224], [1.0]], 'Temp': [[0.020425459817579032], [0.7116227697946276], [1.0]]}"
total_Unadj,social_s200,DAN,roc_raw_squared,"{'VIS': [[-0.024811518429583346], [0.6533721513658305], [1.0]], 'SMN': [[-0.05048424565212844], [0.36061437236794575], [1.0]], 'DAN': [[-0.007029593959984518], [0.8987694940296698], [1.0]], 'VAN': [[0.0017851488943687467], [0.9742281722332574], [1.0]], 'LIM': [[-0.04032818834663214], [0.4653197988938242], [1.0]], 'CON': [[-0.02796685450005103], [0.6127061449539916], [1.0]], 'DMN': [[-0.0013733471795966937], [0.9801718679189224], [1.0]], 'Temp': [[0.020425459817579032], [0.7116227697946276], [1.0]]}"
total_Unadj,social_s200,VAN,roc_raw_squared,"{'VIS': [[-0.024811518429583346], [0.6533721513658305], [1.0]], 'SMN': [[-0.05048424565212844], [0.36061437236794575], [1.0]], 'DAN': [[-0.007029593959984518], [0.8987694940296698], [1.0]], 'VAN': [[0.0017851488943687467], [0.9742281722332574], [1.0]], 'LIM': [[-0.04032818834663214], [0.4653197988938242], [1.0]], 'CON': [[-0.02796685450005103], [0.6127061449539916], [1.0]], 'DMN': [[-0.0013733471795966937], [0.9801718679189224], [1.0]], 'Temp': [[0.020425459817579032], [0.7116227697946276], [1.0]]}"
total_Unadj,social_s200,LIM,roc_raw_squared,"{'VIS': [[-0.024811518429583346], [0.6533721513658305], [1.0]], 'SMN': [[-0.05048424565212844], [0.36061437236794575], [1.0]], 'DAN': [[-0.007029593959984518], [0.8987694940296698], [1.0]], 'VAN': [[0.0017851488943687467], [0.9742281722332574], [1.0]], 'LIM': [[-0.04032818834663214], [0.4653197988938242], [1.0]], 'CON': [[-0.02796685450005103], [0.6127061449539916], [1.0]], 'DMN': [[-0.0013733471795966937], [0.9801718679189224], [1.0]], 'Temp': [[0.020425459817579032], [0.7116227697946276], [1.0]]}"
total_Unadj,social_s200,CON,roc_raw_squared,"{'VIS': [[-0.024811518429583346], [0.6533721513658305], [1.0]], 'SMN': [[-0.05048424565212844], [0.36061437236794575], [1.0]], 'DAN': [[-0.007029593959984518], [0.8987694940296698], [1.0]], 'VAN': [[0.0017851488943687467], [0.9742281722332574], [1.0]], 'LIM': [[-0.04032818834663214], [0.4653197988938242], [1.0]], 'CON': [[-0.02796685450005103], [0.6127061449539916], [1.0]], 'DMN': [[-0.0013733471795966937], [0.9801718679189224], [1.0]], 'Temp': [[0.020425459817579032], [0.7116227697946276], [1.0]]}"
total_Unadj,social_s200,DMN,roc_raw_squared,"{'VIS': [[-0.024811518429583346], [0.6533721513658305], [1.0]], 'SMN': [[-0.05048424565212844], [0.36061437236794575], [1.0]], 'DAN': [[-0.007029593959984518], [0.8987694940296698], [1.0]], 'VAN': [[0.0017851488943687467], [0.9742281722332574], [1.0]], 'LIM': [[-0.04032818834663214], [0.4653197988938242], [1.0]], 'CON': [[-0.02796685450005103], [0.6127061449539916], [1.0]], 'DMN': [[-0.0013733471795966937], [0.9801718679189224], [1.0]], 'Temp': [[0.020425459817579032], [0.7116227697946276], [1.0]]}"
total_Unadj,social_s200,Temp,roc_raw_squared,"{'VIS': [[-0.024811518429583346], [0.6533721513658305], [1.0]], 'SMN': [[-0.05048424565212844], [0.36061437236794575], [1.0]], 'DAN': [[-0.007029593959984518], [0.8987694940296698], [1.0]], 'VAN': [[0.0017851488943687467], [0.9742281722332574], [1.0]], 'LIM': [[-0.04032818834663214], [0.4653197988938242], [1.0]], 'CON': [[-0.02796685450005103], [0.6127061449539916], [1.0]], 'DMN': [[-0.0013733471795966937], [0.9801718679189224], [1.0]], 'Temp': [[0.020425459817579032], [0.7116227697946276], [1.0]]}"
total_Unadj,social_s200,VIS,se,"{'VIS': [[-0.015420419462163869], [0.7801838232628195], [1.0]], 'SMN': [[-0.01146184063304218], [0.835672947066931], [1.0]], 'DAN': [[-0.06461755346697852], [0.24175727342568273], [1.0]], 'VAN': [[0.06309941090158253], [0.25301881470359383], [1.0]], 'LIM': [[-0.012367248101392772], [0.8228986909154596], [1.0]], 'CON': [[-0.0010984822463022473], [0.9841397314560227], [1.0]], 'DMN': [[-0.048576963760148195], [0.37906772813337597], [1.0]], 'Temp': [[-0.04245620784287677], [0.44208600315003677], [1.0]]}"
total_Unadj,social_s200,SMN,se,"{'VIS': [[-0.015420419462163869], [0.7801838232628195], [1.0]], 'SMN': [[-0.01146184063304218], [0.835672947066931], [1.0]], 'DAN': [[-0.06461755346697852], [0.24175727342568273], [1.0]], 'VAN': [[0.06309941090158253], [0.25301881470359383], [1.0]], 'LIM': [[-0.012367248101392772], [0.8228986909154596], [1.0]], 'CON': [[-0.0010984822463022473], [0.9841397314560227], [1.0]], 'DMN': [[-0.048576963760148195], [0.37906772813337597], [1.0]], 'Temp': [[-0.04245620784287677], [0.44208600315003677], [1.0]]}"
total_Unadj,social_s200,DAN,se,"{'VIS': [[-0.015420419462163869], [0.7801838232628195], [1.0]], 'SMN': [[-0.01146184063304218], [0.835672947066931], [1.0]], 'DAN': [[-0.06461755346697852], [0.24175727342568273], [1.0]], 'VAN': [[0.06309941090158253], [0.25301881470359383], [1.0]], 'LIM': [[-0.012367248101392772], [0.8228986909154596], [1.0]], 'CON': [[-0.0010984822463022473], [0.9841397314560227], [1.0]], 'DMN': [[-0.048576963760148195], [0.37906772813337597], [1.0]], 'Temp': [[-0.04245620784287677], [0.44208600315003677], [1.0]]}"
total_Unadj,social_s200,VAN,se,"{'VIS': [[-0.015420419462163869], [0.7801838232628195], [1.0]], 'SMN': [[-0.01146184063304218], [0.835672947066931], [1.0]], 'DAN': [[-0.06461755346697852], [0.24175727342568273], [1.0]], 'VAN': [[0.06309941090158253], [0.25301881470359383], [1.0]], 'LIM': [[-0.012367248101392772], [0.8228986909154596], [1.0]], 'CON': [[-0.0010984822463022473], [0.9841397314560227], [1.0]], 'DMN': [[-0.048576963760148195], [0.37906772813337597], [1.0]], 'Temp': [[-0.04245620784287677], [0.44208600315003677], [1.0]]}"
total_Unadj,social_s200,LIM,se,"{'VIS': [[-0.015420419462163869], [0.7801838232628195], [1.0]], 'SMN': [[-0.01146184063304218], [0.835672947066931], [1.0]], 'DAN': [[-0.06461755346697852], [0.24175727342568273], [1.0]], 'VAN': [[0.06309941090158253], [0.25301881470359383], [1.0]], 'LIM': [[-0.012367248101392772], [0.8228986909154596], [1.0]], 'CON': [[-0.0010984822463022473], [0.9841397314560227], [1.0]], 'DMN': [[-0.048576963760148195], [0.37906772813337597], [1.0]], 'Temp': [[-0.04245620784287677], [0.44208600315003677], [1.0]]}"
total_Unadj,social_s200,CON,se,"{'VIS': [[-0.015420419462163869], [0.7801838232628195], [1.0]], 'SMN': [[-0.01146184063304218], [0.835672947066931], [1.0]], 'DAN': [[-0.06461755346697852], [0.24175727342568273], [1.0]], 'VAN': [[0.06309941090158253], [0.25301881470359383], [1.0]], 'LIM': [[-0.012367248101392772], [0.8228986909154596], [1.0]], 'CON': [[-0.0010984822463022473], [0.9841397314560227], [1.0]], 'DMN': [[-0.048576963760148195], [0.37906772813337597], [1.0]], 'Temp': [[-0.04245620784287677], [0.44208600315003677], [1.0]]}"
total_Unadj,social_s200,DMN,se,"{'VIS': [[-0.015420419462163869], [0.7801838232628195], [1.0]], 'SMN': [[-0.01146184063304218], [0.835672947066931], [1.0]], 'DAN': [[-0.06461755346697852], [0.24175727342568273], [1.0]], 'VAN': [[0.06309941090158253], [0.25301881470359383], [1.0]], 'LIM': [[-0.012367248101392772], [0.8228986909154596], [1.0]], 'CON': [[-0.0010984822463022473], [0.9841397314560227], [1.0]], 'DMN': [[-0.048576963760148195], [0.37906772813337597], [1.0]], 'Temp': [[-0.04245620784287677], [0.44208600315003677], [1.0]]}"
total_Unadj,social_s200,Temp,se,"{'VIS': [[-0.015420419462163869], [0.7801838232628195], [1.0]], 'SMN': [[-0.01146184063304218], [0.835672947066931], [1.0]], 'DAN': [[-0.06461755346697852], [0.24175727342568273], [1.0]], 'VAN': [[0.06309941090158253], [0.25301881470359383], [1.0]], 'LIM': [[-0.012367248101392772], [0.8228986909154596], [1.0]], 'CON': [[-0.0010984822463022473], [0.9841397314560227], [1.0]], 'DMN': [[-0.048576963760148195], [0.37906772813337597], [1.0]], 'Temp': [[-0.04245620784287677], [0.44208600315003677], [1.0]]}"
total_Unadj,social_s200,VIS,fe,"{'VIS': [[0.0017620148379206544], [0.9745620404501385], [1.0]], 'SMN': [[-0.03382183648031693], [0.5403736828871677], [1.0]], 'DAN': [[-0.08589006071015236], [0.11941615245904243], [1.0]], 'VAN': [[0.025724770243171692], [0.6414893117974193], [1.0]], 'LIM': [[-0.006372981478797331], [0.9081813124065032], [1.0]], 'CON': [[-0.03809472258769922], [0.4904146373425251], [1.0]], 'DMN': [[-0.08716578087226011], [0.11400473789809429], [1.0]], 'Temp': [[-0.052332183719097536], [0.34328037459427474], [1.0]]}"
total_Unadj,social_s200,SMN,fe,"{'VIS': [[0.0017620148379206544], [0.9745620404501385], [1.0]], 'SMN': [[-0.03382183648031693], [0.5403736828871677], [1.0]], 'DAN': [[-0.08589006071015236], [0.11941615245904243], [1.0]], 'VAN': [[0.025724770243171692], [0.6414893117974193], [1.0]], 'LIM': [[-0.006372981478797331], [0.9081813124065032], [1.0]], 'CON': [[-0.03809472258769922], [0.4904146373425251], [1.0]], 'DMN': [[-0.08716578087226011], [0.11400473789809429], [1.0]], 'Temp': [[-0.052332183719097536], [0.34328037459427474], [1.0]]}"
total_Unadj,social_s200,DAN,fe,"{'VIS': [[0.0017620148379206544], [0.9745620404501385], [1.0]], 'SMN': [[-0.03382183648031693], [0.5403736828871677], [1.0]], 'DAN': [[-0.08589006071015236], [0.11941615245904243], [1.0]], 'VAN': [[0.025724770243171692], [0.6414893117974193], [1.0]], 'LIM': [[-0.006372981478797331], [0.9081813124065032], [1.0]], 'CON': [[-0.03809472258769922], [0.4904146373425251], [1.0]], 'DMN': [[-0.08716578087226011], [0.11400473789809429], [1.0]], 'Temp': [[-0.052332183719097536], [0.34328037459427474], [1.0]]}"
total_Unadj,social_s200,VAN,fe,"{'VIS': [[0.0017620148379206544], [0.9745620404501385], [1.0]], 'SMN': [[-0.03382183648031693], [0.5403736828871677], [1.0]], 'DAN': [[-0.08589006071015236], [0.11941615245904243], [1.0]], 'VAN': [[0.025724770243171692], [0.6414893117974193], [1.0]], 'LIM': [[-0.006372981478797331], [0.9081813124065032], [1.0]], 'CON': [[-0.03809472258769922], [0.4904146373425251], [1.0]], 'DMN': [[-0.08716578087226011], [0.11400473789809429], [1.0]], 'Temp': [[-0.052332183719097536], [0.34328037459427474], [1.0]]}"
total_Unadj,social_s200,LIM,fe,"{'VIS': [[0.0017620148379206544], [0.9745620404501385], [1.0]], 'SMN': [[-0.03382183648031693], [0.5403736828871677], [1.0]], 'DAN': [[-0.08589006071015236], [0.11941615245904243], [1.0]], 'VAN': [[0.025724770243171692], [0.6414893117974193], [1.0]], 'LIM': [[-0.006372981478797331], [0.9081813124065032], [1.0]], 'CON': [[-0.03809472258769922], [0.4904146373425251], [1.0]], 'DMN': [[-0.08716578087226011], [0.11400473789809429], [1.0]], 'Temp': [[-0.052332183719097536], [0.34328037459427474], [1.0]]}"
total_Unadj,social_s200,CON,fe,"{'VIS': [[0.0017620148379206544], [0.9745620404501385], [1.0]], 'SMN': [[-0.03382183648031693], [0.5403736828871677], [1.0]], 'DAN': [[-0.08589006071015236], [0.11941615245904243], [1.0]], 'VAN': [[0.025724770243171692], [0.6414893117974193], [1.0]], 'LIM': [[-0.006372981478797331], [0.9081813124065032], [1.0]], 'CON': [[-0.03809472258769922], [0.4904146373425251], [1.0]], 'DMN': [[-0.08716578087226011], [0.11400473789809429], [1.0]], 'Temp': [[-0.052332183719097536], [0.34328037459427474], [1.0]]}"
total_Unadj,social_s200,DMN,fe,"{'VIS': [[0.0017620148379206544], [0.9745620404501385], [1.0]], 'SMN': [[-0.03382183648031693], [0.5403736828871677], [1.0]], 'DAN': [[-0.08589006071015236], [0.11941615245904243], [1.0]], 'VAN': [[0.025724770243171692], [0.6414893117974193], [1.0]], 'LIM': [[-0.006372981478797331], [0.9081813124065032], [1.0]], 'CON': [[-0.03809472258769922], [0.4904146373425251], [1.0]], 'DMN': [[-0.08716578087226011], [0.11400473789809429], [1.0]], 'Temp': [[-0.052332183719097536], [0.34328037459427474], [1.0]]}"
total_Unadj,social_s200,Temp,fe,"{'VIS': [[0.0017620148379206544], [0.9745620404501385], [1.0]], 'SMN': [[-0.03382183648031693], [0.5403736828871677], [1.0]], 'DAN': [[-0.08589006071015236], [0.11941615245904243], [1.0]], 'VAN': [[0.025724770243171692], [0.6414893117974193], [1.0]], 'LIM': [[-0.006372981478797331], [0.9081813124065032], [1.0]], 'CON': [[-0.03809472258769922], [0.4904146373425251], [1.0]], 'DMN': [[-0.08716578087226011], [0.11400473789809429], [1.0]], 'Temp': [[-0.052332183719097536], [0.34328037459427474], [1.0]]}"
total_Unadj,social_s200,VIS,mse,"{'VIS': [[0.03219506037636242], [0.5600385858893814], [1.0]], 'SMN': [[-0.0036608155306631475], [0.9471788721195785], [1.0]], 'DAN': [[-0.015104080326537905], [0.7845813335574069], [1.0]], 'VAN': [[0.09447194596989424], [0.08662237580934773], [1.0]], 'LIM': [[0.08465380961877353], [0.1248492695703543], [1.0]], 'CON': [[-0.0004181149644594388], [0.993962772342871], [1.0]], 'DMN': [[0.17992246350732083], [0.0010275156630228084], [0.017467766271387745]], 'Temp': [[-0.03855418998319172], [0.48519368438147903], [1.0]]}"
total_Unadj,social_s200,SMN,mse,"{'VIS': [[0.03219506037636242], [0.5600385858893814], [1.0]], 'SMN': [[-0.0036608155306631475], [0.9471788721195785], [1.0]], 'DAN': [[-0.015104080326537905], [0.7845813335574069], [1.0]], 'VAN': [[0.09447194596989424], [0.08662237580934773], [1.0]], 'LIM': [[0.08465380961877353], [0.1248492695703543], [1.0]], 'CON': [[-0.0004181149644594388], [0.993962772342871], [1.0]], 'DMN': [[0.17992246350732083], [0.0010275156630228084], [0.017467766271387745]], 'Temp': [[-0.03855418998319172], [0.48519368438147903], [1.0]]}"
total_Unadj,social_s200,DAN,mse,"{'VIS': [[0.03219506037636242], [0.5600385858893814], [1.0]], 'SMN': [[-0.0036608155306631475], [0.9471788721195785], [1.0]], 'DAN': [[-0.015104080326537905], [0.7845813335574069], [1.0]], 'VAN': [[0.09447194596989424], [0.08662237580934773], [1.0]], 'LIM': [[0.08465380961877353], [0.1248492695703543], [1.0]], 'CON': [[-0.0004181149644594388], [0.993962772342871], [1.0]], 'DMN': [[0.17992246350732083], [0.0010275156630228084], [0.017467766271387745]], 'Temp': [[-0.03855418998319172], [0.48519368438147903], [1.0]]}"
total_Unadj,social_s200,VAN,mse,"{'VIS': [[0.03219506037636242], [0.5600385858893814], [1.0]], 'SMN': [[-0.0036608155306631475], [0.9471788721195785], [1.0]], 'DAN': [[-0.015104080326537905], [0.7845813335574069], [1.0]], 'VAN': [[0.09447194596989424], [0.08662237580934773], [1.0]], 'LIM': [[0.08465380961877353], [0.1248492695703543], [1.0]], 'CON': [[-0.0004181149644594388], [0.993962772342871], [1.0]], 'DMN': [[0.17992246350732083], [0.0010275156630228084], [0.017467766271387745]], 'Temp': [[-0.03855418998319172], [0.48519368438147903], [1.0]]}"
total_Unadj,social_s200,LIM,mse,"{'VIS': [[0.03219506037636242], [0.5600385858893814], [1.0]], 'SMN': [[-0.0036608155306631475], [0.9471788721195785], [1.0]], 'DAN': [[-0.015104080326537905], [0.7845813335574069], [1.0]], 'VAN': [[0.09447194596989424], [0.08662237580934773], [1.0]], 'LIM': [[0.08465380961877353], [0.1248492695703543], [1.0]], 'CON': [[-0.0004181149644594388], [0.993962772342871], [1.0]], 'DMN': [[0.17992246350732083], [0.0010275156630228084], [0.017467766271387745]], 'Temp': [[-0.03855418998319172], [0.48519368438147903], [1.0]]}"
total_Unadj,social_s200,CON,mse,"{'VIS': [[0.03219506037636242], [0.5600385858893814], [1.0]], 'SMN': [[-0.0036608155306631475], [0.9471788721195785], [1.0]], 'DAN': [[-0.015104080326537905], [0.7845813335574069], [1.0]], 'VAN': [[0.09447194596989424], [0.08662237580934773], [1.0]], 'LIM': [[0.08465380961877353], [0.1248492695703543], [1.0]], 'CON': [[-0.0004181149644594388], [0.993962772342871], [1.0]], 'DMN': [[0.17992246350732083], [0.0010275156630228084], [0.017467766271387745]], 'Temp': [[-0.03855418998319172], [0.48519368438147903], [1.0]]}"
total_Unadj,social_s200,DMN,mse,"{'VIS': [[0.03219506037636242], [0.5600385858893814], [1.0]], 'SMN': [[-0.0036608155306631475], [0.9471788721195785], [1.0]], 'DAN': [[-0.015104080326537905], [0.7845813335574069], [1.0]], 'VAN': [[0.09447194596989424], [0.08662237580934773], [1.0]], 'LIM': [[0.08465380961877353], [0.1248492695703543], [1.0]], 'CON': [[-0.0004181149644594388], [0.993962772342871], [1.0]], 'DMN': [[0.17992246350732083], [0.0010275156630228084], [0.017467766271387745]], 'Temp': [[-0.03855418998319172], [0.48519368438147903], [1.0]]}"
total_Unadj,social_s200,Temp,mse,"{'VIS': [[0.03219506037636242], [0.5600385858893814], [1.0]], 'SMN': [[-0.0036608155306631475], [0.9471788721195785], [1.0]], 'DAN': [[-0.015104080326537905], [0.7845813335574069], [1.0]], 'VAN': [[0.09447194596989424], [0.08662237580934773], [1.0]], 'LIM': [[0.08465380961877353], [0.1248492695703543], [1.0]], 'CON': [[-0.0004181149644594388], [0.993962772342871], [1.0]], 'DMN': [[0.17992246350732083], [0.0010275156630228084], [0.017467766271387745]], 'Temp': [[-0.03855418998319172], [0.48519368438147903], [1.0]]}"
total_Unadj,wm_s200,VIS,std_raw,"{'VIS': [[0.10958423379985162], [0.04668607403905939], [0.7936632586640096]], 'SMN': [[-0.039518786599070335], [0.47433109188835526], [1.0]], 'DAN': [[0.04935295640565971], [0.3714911133969916], [1.0]], 'VAN': [[0.014354943144695539], [0.7950223812921874], [1.0]], 'LIM': [[-0.01290510574816938], [0.8153319730047348], [1.0]], 'CON': [[0.048124578817699104], [0.3835280624672897], [1.0]], 'DMN': [[0.0770660214068951], [0.16249189022616534], [1.0]], 'Temp': [[0.06371948978301735], [0.24837590360407716], [1.0]]}"
total_Unadj,wm_s200,SMN,std_raw,"{'VIS': [[0.10958423379985162], [0.04668607403905939], [0.7936632586640096]], 'SMN': [[-0.039518786599070335], [0.47433109188835526], [1.0]], 'DAN': [[0.04935295640565971], [0.3714911133969916], [1.0]], 'VAN': [[0.014354943144695539], [0.7950223812921874], [1.0]], 'LIM': [[-0.01290510574816938], [0.8153319730047348], [1.0]], 'CON': [[0.048124578817699104], [0.3835280624672897], [1.0]], 'DMN': [[0.0770660214068951], [0.16249189022616534], [1.0]], 'Temp': [[0.06371948978301735], [0.24837590360407716], [1.0]]}"
total_Unadj,wm_s200,DAN,std_raw,"{'VIS': [[0.10958423379985162], [0.04668607403905939], [0.7936632586640096]], 'SMN': [[-0.039518786599070335], [0.47433109188835526], [1.0]], 'DAN': [[0.04935295640565971], [0.3714911133969916], [1.0]], 'VAN': [[0.014354943144695539], [0.7950223812921874], [1.0]], 'LIM': [[-0.01290510574816938], [0.8153319730047348], [1.0]], 'CON': [[0.048124578817699104], [0.3835280624672897], [1.0]], 'DMN': [[0.0770660214068951], [0.16249189022616534], [1.0]], 'Temp': [[0.06371948978301735], [0.24837590360407716], [1.0]]}"
total_Unadj,wm_s200,VAN,std_raw,"{'VIS': [[0.10958423379985162], [0.04668607403905939], [0.7936632586640096]], 'SMN': [[-0.039518786599070335], [0.47433109188835526], [1.0]], 'DAN': [[0.04935295640565971], [0.3714911133969916], [1.0]], 'VAN': [[0.014354943144695539], [0.7950223812921874], [1.0]], 'LIM': [[-0.01290510574816938], [0.8153319730047348], [1.0]], 'CON': [[0.048124578817699104], [0.3835280624672897], [1.0]], 'DMN': [[0.0770660214068951], [0.16249189022616534], [1.0]], 'Temp': [[0.06371948978301735], [0.24837590360407716], [1.0]]}"
total_Unadj,wm_s200,LIM,std_raw,"{'VIS': [[0.10958423379985162], [0.04668607403905939], [0.7936632586640096]], 'SMN': [[-0.039518786599070335], [0.47433109188835526], [1.0]], 'DAN': [[0.04935295640565971], [0.3714911133969916], [1.0]], 'VAN': [[0.014354943144695539], [0.7950223812921874], [1.0]], 'LIM': [[-0.01290510574816938], [0.8153319730047348], [1.0]], 'CON': [[0.048124578817699104], [0.3835280624672897], [1.0]], 'DMN': [[0.0770660214068951], [0.16249189022616534], [1.0]], 'Temp': [[0.06371948978301735], [0.24837590360407716], [1.0]]}"
total_Unadj,wm_s200,CON,std_raw,"{'VIS': [[0.10958423379985162], [0.04668607403905939], [0.7936632586640096]], 'SMN': [[-0.039518786599070335], [0.47433109188835526], [1.0]], 'DAN': [[0.04935295640565971], [0.3714911133969916], [1.0]], 'VAN': [[0.014354943144695539], [0.7950223812921874], [1.0]], 'LIM': [[-0.01290510574816938], [0.8153319730047348], [1.0]], 'CON': [[0.048124578817699104], [0.3835280624672897], [1.0]], 'DMN': [[0.0770660214068951], [0.16249189022616534], [1.0]], 'Temp': [[0.06371948978301735], [0.24837590360407716], [1.0]]}"
total_Unadj,wm_s200,DMN,std_raw,"{'VIS': [[0.10958423379985162], [0.04668607403905939], [0.7936632586640096]], 'SMN': [[-0.039518786599070335], [0.47433109188835526], [1.0]], 'DAN': [[0.04935295640565971], [0.3714911133969916], [1.0]], 'VAN': [[0.014354943144695539], [0.7950223812921874], [1.0]], 'LIM': [[-0.01290510574816938], [0.8153319730047348], [1.0]], 'CON': [[0.048124578817699104], [0.3835280624672897], [1.0]], 'DMN': [[0.0770660214068951], [0.16249189022616534], [1.0]], 'Temp': [[0.06371948978301735], [0.24837590360407716], [1.0]]}"
total_Unadj,wm_s200,Temp,std_raw,"{'VIS': [[0.10958423379985162], [0.04668607403905939], [0.7936632586640096]], 'SMN': [[-0.039518786599070335], [0.47433109188835526], [1.0]], 'DAN': [[0.04935295640565971], [0.3714911133969916], [1.0]], 'VAN': [[0.014354943144695539], [0.7950223812921874], [1.0]], 'LIM': [[-0.01290510574816938], [0.8153319730047348], [1.0]], 'CON': [[0.048124578817699104], [0.3835280624672897], [1.0]], 'DMN': [[0.0770660214068951], [0.16249189022616534], [1.0]], 'Temp': [[0.06371948978301735], [0.24837590360407716], [1.0]]}"
total_Unadj,wm_s200,VIS,roc_raw_squared,"{'VIS': [[0.045273583447448994], [0.4123670986607366], [1.0]], 'SMN': [[-0.09320776702946305], [0.09093995686714906], [1.0]], 'DAN': [[-0.032170245358493096], [0.5603412101346104], [1.0]], 'VAN': [[-0.06003279449647386], [0.2768632593111526], [1.0]], 'LIM': [[-0.054066122207993894], [0.3275061554371089], [1.0]], 'CON': [[-0.03837319158442126], [0.487246795211968], [1.0]], 'DMN': [[-0.023095408924504107], [0.6759378139533644], [1.0]], 'Temp': [[-0.033766194795544366], [0.5410405746214052], [1.0]]}"
total_Unadj,wm_s200,SMN,roc_raw_squared,"{'VIS': [[0.045273583447448994], [0.4123670986607366], [1.0]], 'SMN': [[-0.09320776702946305], [0.09093995686714906], [1.0]], 'DAN': [[-0.032170245358493096], [0.5603412101346104], [1.0]], 'VAN': [[-0.06003279449647386], [0.2768632593111526], [1.0]], 'LIM': [[-0.054066122207993894], [0.3275061554371089], [1.0]], 'CON': [[-0.03837319158442126], [0.487246795211968], [1.0]], 'DMN': [[-0.023095408924504107], [0.6759378139533644], [1.0]], 'Temp': [[-0.033766194795544366], [0.5410405746214052], [1.0]]}"
total_Unadj,wm_s200,DAN,roc_raw_squared,"{'VIS': [[0.045273583447448994], [0.4123670986607366], [1.0]], 'SMN': [[-0.09320776702946305], [0.09093995686714906], [1.0]], 'DAN': [[-0.032170245358493096], [0.5603412101346104], [1.0]], 'VAN': [[-0.06003279449647386], [0.2768632593111526], [1.0]], 'LIM': [[-0.054066122207993894], [0.3275061554371089], [1.0]], 'CON': [[-0.03837319158442126], [0.487246795211968], [1.0]], 'DMN': [[-0.023095408924504107], [0.6759378139533644], [1.0]], 'Temp': [[-0.033766194795544366], [0.5410405746214052], [1.0]]}"
total_Unadj,wm_s200,VAN,roc_raw_squared,"{'VIS': [[0.045273583447448994], [0.4123670986607366], [1.0]], 'SMN': [[-0.09320776702946305], [0.09093995686714906], [1.0]], 'DAN': [[-0.032170245358493096], [0.5603412101346104], [1.0]], 'VAN': [[-0.06003279449647386], [0.2768632593111526], [1.0]], 'LIM': [[-0.054066122207993894], [0.3275061554371089], [1.0]], 'CON': [[-0.03837319158442126], [0.487246795211968], [1.0]], 'DMN': [[-0.023095408924504107], [0.6759378139533644], [1.0]], 'Temp': [[-0.033766194795544366], [0.5410405746214052], [1.0]]}"
total_Unadj,wm_s200,LIM,roc_raw_squared,"{'VIS': [[0.045273583447448994], [0.4123670986607366], [1.0]], 'SMN': [[-0.09320776702946305], [0.09093995686714906], [1.0]], 'DAN': [[-0.032170245358493096], [0.5603412101346104], [1.0]], 'VAN': [[-0.06003279449647386], [0.2768632593111526], [1.0]], 'LIM': [[-0.054066122207993894], [0.3275061554371089], [1.0]], 'CON': [[-0.03837319158442126], [0.487246795211968], [1.0]], 'DMN': [[-0.023095408924504107], [0.6759378139533644], [1.0]], 'Temp': [[-0.033766194795544366], [0.5410405746214052], [1.0]]}"
total_Unadj,wm_s200,CON,roc_raw_squared,"{'VIS': [[0.045273583447448994], [0.4123670986607366], [1.0]], 'SMN': [[-0.09320776702946305], [0.09093995686714906], [1.0]], 'DAN': [[-0.032170245358493096], [0.5603412101346104], [1.0]], 'VAN': [[-0.06003279449647386], [0.2768632593111526], [1.0]], 'LIM': [[-0.054066122207993894], [0.3275061554371089], [1.0]], 'CON': [[-0.03837319158442126], [0.487246795211968], [1.0]], 'DMN': [[-0.023095408924504107], [0.6759378139533644], [1.0]], 'Temp': [[-0.033766194795544366], [0.5410405746214052], [1.0]]}"
total_Unadj,wm_s200,DMN,roc_raw_squared,"{'VIS': [[0.045273583447448994], [0.4123670986607366], [1.0]], 'SMN': [[-0.09320776702946305], [0.09093995686714906], [1.0]], 'DAN': [[-0.032170245358493096], [0.5603412101346104], [1.0]], 'VAN': [[-0.06003279449647386], [0.2768632593111526], [1.0]], 'LIM': [[-0.054066122207993894], [0.3275061554371089], [1.0]], 'CON': [[-0.03837319158442126], [0.487246795211968], [1.0]], 'DMN': [[-0.023095408924504107], [0.6759378139533644], [1.0]], 'Temp': [[-0.033766194795544366], [0.5410405746214052], [1.0]]}"
total_Unadj,wm_s200,Temp,roc_raw_squared,"{'VIS': [[0.045273583447448994], [0.4123670986607366], [1.0]], 'SMN': [[-0.09320776702946305], [0.09093995686714906], [1.0]], 'DAN': [[-0.032170245358493096], [0.5603412101346104], [1.0]], 'VAN': [[-0.06003279449647386], [0.2768632593111526], [1.0]], 'LIM': [[-0.054066122207993894], [0.3275061554371089], [1.0]], 'CON': [[-0.03837319158442126], [0.487246795211968], [1.0]], 'DMN': [[-0.023095408924504107], [0.6759378139533644], [1.0]], 'Temp': [[-0.033766194795544366], [0.5410405746214052], [1.0]]}"
