Item,Durchgang,Network,Entropy,Correlation
crystal_Unadj,motor_s200,LIM,fe,"{'VIS': [[-0.06971031958791002], [0.2065594450513928], [1.0]], 'SMN': [[-0.09251806513052639], [0.09336715976420307], [1.0]], 'DAN': [[-0.1464033830410552], [0.007725754230450461], [0.13133782191765783]], 'VAN': [[-0.1106112022843423], [0.04465466553757866], [0.7591293141388372]], 'LIM': [[0.04226018671508541], [0.4441981400365186], [1.0]], 'CON': [[-0.1445503986610978], [0.008544776014542446], [0.1452611922472216]], 'DMN': [[-0.14703889873962891], [0.007461426720067842], [0.1268442542411533]], 'Temp': [[-0.2153035257332954], [8.057665128646539e-05], [0.0013698030718699117]]}"
crystal_Unadj,motor_s200,CON,fe,"{'VIS': [[-0.06971031958791002], [0.2065594450513928], [1.0]], 'SMN': [[-0.09251806513052639], [0.09336715976420307], [1.0]], 'DAN': [[-0.1464033830410552], [0.007725754230450461], [0.13133782191765783]], 'VAN': [[-0.1106112022843423], [0.04465466553757866], [0.7591293141388372]], 'LIM': [[0.04226018671508541], [0.4441981400365186], [1.0]], 'CON': [[-0.1445503986610978], [0.008544776014542446], [0.1452611922472216]], 'DMN': [[-0.14703889873962891], [0.007461426720067842], [0.1268442542411533]], 'Temp': [[-0.2153035257332954], [8.057665128646539e-05], [0.0013698030718699117]]}"
crystal_Unadj,motor_s200,DMN,fe,"{'VIS': [[-0.06971031958791002], [0.2065594450513928], [1.0]], 'SMN': [[-0.09251806513052639], [0.09336715976420307], [1.0]], 'DAN': [[-0.1464033830410552], [0.007725754230450461], [0.13133782191765783]], 'VAN': [[-0.1106112022843423], [0.04465466553757866], [0.7591293141388372]], 'LIM': [[0.04226018671508541], [0.4441981400365186], [1.0]], 'CON': [[-0.1445503986610978], [0.008544776014542446], [0.1452611922472216]], 'DMN': [[-0.14703889873962891], [0.007461426720067842], [0.1268442542411533]], 'Temp': [[-0.2153035257332954], [8.057665128646539e-05], [0.0013698030718699117]]}"
crystal_Unadj,motor_s200,Temp,fe,"{'VIS': [[-0.06971031958791002], [0.2065594450513928], [1.0]], 'SMN': [[-0.09251806513052639], [0.09336715976420307], [1.0]], 'DAN': [[-0.1464033830410552], [0.007725754230450461], [0.13133782191765783]], 'VAN': [[-0.1106112022843423], [0.04465466553757866], [0.7591293141388372]], 'LIM': [[0.04226018671508541], [0.4441981400365186], [1.0]], 'CON': [[-0.1445503986610978], [0.008544776014542446], [0.1452611922472216]], 'DMN': [[-0.14703889873962891], [0.007461426720067842], [0.1268442542411533]], 'Temp': [[-0.2153035257332954], [8.057665128646539e-05], [0.0013698030718699117]]}"
crystal_Unadj,motor_s200,VIS,mse,"{'VIS': [[0.02293916889730102], [0.6780071164653702], [1.0]], 'SMN': [[-0.07701252422697741], [0.16278463083567066], [1.0]], 'DAN': [[-0.002265144924383537], [0.9673020216598589], [1.0]], 'VAN': [[0.015112682335141993], [0.7844616635705332], [1.0]], 'LIM': [[0.02344505095047187], [0.6713158603971953], [1.0]], 'CON': [[0.10087830705919644], [0.06721057163323087], [1.0]], 'DMN': [[-0.00772618895066233], [0.8888000700833854], [1.0]], 'Temp': [[-0.10927086675715574], [0.04732113875772929], [0.8044593588813979]]}"
crystal_Unadj,motor_s200,SMN,mse,"{'VIS': [[0.02293916889730102], [0.6780071164653702], [1.0]], 'SMN': [[-0.07701252422697741], [0.16278463083567066], [1.0]], 'DAN': [[-0.002265144924383537], [0.9673020216598589], [1.0]], 'VAN': [[0.015112682335141993], [0.7844616635705332], [1.0]], 'LIM': [[0.02344505095047187], [0.6713158603971953], [1.0]], 'CON': [[0.10087830705919644], [0.06721057163323087], [1.0]], 'DMN': [[-0.00772618895066233], [0.8888000700833854], [1.0]], 'Temp': [[-0.10927086675715574], [0.04732113875772929], [0.8044593588813979]]}"
crystal_Unadj,motor_s200,DAN,mse,"{'VIS': [[0.02293916889730102], [0.6780071164653702], [1.0]], 'SMN': [[-0.07701252422697741], [0.16278463083567066], [1.0]], 'DAN': [[-0.002265144924383537], [0.9673020216598589], [1.0]], 'VAN': [[0.015112682335141993], [0.7844616635705332], [1.0]], 'LIM': [[0.02344505095047187], [0.6713158603971953], [1.0]], 'CON': [[0.10087830705919644], [0.06721057163323087], [1.0]], 'DMN': [[-0.00772618895066233], [0.8888000700833854], [1.0]], 'Temp': [[-0.10927086675715574], [0.04732113875772929], [0.8044593588813979]]}"
crystal_Unadj,motor_s200,VAN,mse,"{'VIS': [[0.02293916889730102], [0.6780071164653702], [1.0]], 'SMN': [[-0.07701252422697741], [0.16278463083567066], [1.0]], 'DAN': [[-0.002265144924383537], [0.9673020216598589], [1.0]], 'VAN': [[0.015112682335141993], [0.7844616635705332], [1.0]], 'LIM': [[0.02344505095047187], [0.6713158603971953], [1.0]], 'CON': [[0.10087830705919644], [0.06721057163323087], [1.0]], 'DMN': [[-0.00772618895066233], [0.8888000700833854], [1.0]], 'Temp': [[-0.10927086675715574], [0.04732113875772929], [0.8044593588813979]]}"
crystal_Unadj,motor_s200,LIM,mse,"{'VIS': [[0.02293916889730102], [0.6780071164653702], [1.0]], 'SMN': [[-0.07701252422697741], [0.16278463083567066], [1.0]], 'DAN': [[-0.002265144924383537], [0.9673020216598589], [1.0]], 'VAN': [[0.015112682335141993], [0.7844616635705332], [1.0]], 'LIM': [[0.02344505095047187], [0.6713158603971953], [1.0]], 'CON': [[0.10087830705919644], [0.06721057163323087], [1.0]], 'DMN': [[-0.00772618895066233], [0.8888000700833854], [1.0]], 'Temp': [[-0.10927086675715574], [0.04732113875772929], [0.8044593588813979]]}"
crystal_Unadj,motor_s200,CON,mse,"{'VIS': [[0.02293916889730102], [0.6780071164653702], [1.0]], 'SMN': [[-0.07701252422697741], [0.16278463083567066], [1.0]], 'DAN': [[-0.002265144924383537], [0.9673020216598589], [1.0]], 'VAN': [[0.015112682335141993], [0.7844616635705332], [1.0]], 'LIM': [[0.02344505095047187], [0.6713158603971953], [1.0]], 'CON': [[0.10087830705919644], [0.06721057163323087], [1.0]], 'DMN': [[-0.00772618895066233], [0.8888000700833854], [1.0]], 'Temp': [[-0.10927086675715574], [0.04732113875772929], [0.8044593588813979]]}"
crystal_Unadj,motor_s200,DMN,mse,"{'VIS': [[0.02293916889730102], [0.6780071164653702], [1.0]], 'SMN': [[-0.07701252422697741], [0.16278463083567066], [1.0]], 'DAN': [[-0.002265144924383537], [0.9673020216598589], [1.0]], 'VAN': [[0.015112682335141993], [0.7844616635705332], [1.0]], 'LIM': [[0.02344505095047187], [0.6713158603971953], [1.0]], 'CON': [[0.10087830705919644], [0.06721057163323087], [1.0]], 'DMN': [[-0.00772618895066233], [0.8888000700833854], [1.0]], 'Temp': [[-0.10927086675715574], [0.04732113875772929], [0.8044593588813979]]}"
crystal_Unadj,motor_s200,Temp,mse,"{'VIS': [[0.02293916889730102], [0.6780071164653702], [1.0]], 'SMN': [[-0.07701252422697741], [0.16278463083567066], [1.0]], 'DAN': [[-0.002265144924383537], [0.9673020216598589], [1.0]], 'VAN': [[0.015112682335141993], [0.7844616635705332], [1.0]], 'LIM': [[0.02344505095047187], [0.6713158603971953], [1.0]], 'CON': [[0.10087830705919644], [0.06721057163323087], [1.0]], 'DMN': [[-0.00772618895066233], [0.8888000700833854], [1.0]], 'Temp': [[-0.10927086675715574], [0.04732113875772929], [0.8044593588813979]]}"
crystal_Unadj,relational_s200,VIS,std_raw,"{'VIS': [[0.004050322205591868], [0.9415682935278401], [1.0]], 'SMN': [[-0.010001284506239431], [0.85636954678046], [1.0]], 'DAN': [[0.027874664208040318], [0.6138784048890612], [1.0]], 'VAN': [[0.01147639113534272], [0.8354673051808326], [1.0]], 'LIM': [[-0.02576908952937477], [0.6409149359743466], [1.0]], 'CON': [[0.055271054594984485], [0.3168248395743762], [1.0]], 'DMN': [[0.0771668876924176], [0.16194101802268804], [1.0]], 'Temp': [[0.04676844737226026], [0.3970894693283127], [1.0]]}"
crystal_Unadj,relational_s200,SMN,std_raw,"{'VIS': [[0.004050322205591868], [0.9415682935278401], [1.0]], 'SMN': [[-0.010001284506239431], [0.85636954678046], [1.0]], 'DAN': [[0.027874664208040318], [0.6138784048890612], [1.0]], 'VAN': [[0.01147639113534272], [0.8354673051808326], [1.0]], 'LIM': [[-0.02576908952937477], [0.6409149359743466], [1.0]], 'CON': [[0.055271054594984485], [0.3168248395743762], [1.0]], 'DMN': [[0.0771668876924176], [0.16194101802268804], [1.0]], 'Temp': [[0.04676844737226026], [0.3970894693283127], [1.0]]}"
crystal_Unadj,relational_s200,DAN,std_raw,"{'VIS': [[0.004050322205591868], [0.9415682935278401], [1.0]], 'SMN': [[-0.010001284506239431], [0.85636954678046], [1.0]], 'DAN': [[0.027874664208040318], [0.6138784048890612], [1.0]], 'VAN': [[0.01147639113534272], [0.8354673051808326], [1.0]], 'LIM': [[-0.02576908952937477], [0.6409149359743466], [1.0]], 'CON': [[0.055271054594984485], [0.3168248395743762], [1.0]], 'DMN': [[0.0771668876924176], [0.16194101802268804], [1.0]], 'Temp': [[0.04676844737226026], [0.3970894693283127], [1.0]]}"
crystal_Unadj,relational_s200,VAN,std_raw,"{'VIS': [[0.004050322205591868], [0.9415682935278401], [1.0]], 'SMN': [[-0.010001284506239431], [0.85636954678046], [1.0]], 'DAN': [[0.027874664208040318], [0.6138784048890612], [1.0]], 'VAN': [[0.01147639113534272], [0.8354673051808326], [1.0]], 'LIM': [[-0.02576908952937477], [0.6409149359743466], [1.0]], 'CON': [[0.055271054594984485], [0.3168248395743762], [1.0]], 'DMN': [[0.0771668876924176], [0.16194101802268804], [1.0]], 'Temp': [[0.04676844737226026], [0.3970894693283127], [1.0]]}"
crystal_Unadj,relational_s200,LIM,std_raw,"{'VIS': [[0.004050322205591868], [0.9415682935278401], [1.0]], 'SMN': [[-0.010001284506239431], [0.85636954678046], [1.0]], 'DAN': [[0.027874664208040318], [0.6138784048890612], [1.0]], 'VAN': [[0.01147639113534272], [0.8354673051808326], [1.0]], 'LIM': [[-0.02576908952937477], [0.6409149359743466], [1.0]], 'CON': [[0.055271054594984485], [0.3168248395743762], [1.0]], 'DMN': [[0.0771668876924176], [0.16194101802268804], [1.0]], 'Temp': [[0.04676844737226026], [0.3970894693283127], [1.0]]}"
crystal_Unadj,relational_s200,CON,std_raw,"{'VIS': [[0.004050322205591868], [0.9415682935278401], [1.0]], 'SMN': [[-0.010001284506239431], [0.85636954678046], [1.0]], 'DAN': [[0.027874664208040318], [0.6138784048890612], [1.0]], 'VAN': [[0.01147639113534272], [0.8354673051808326], [1.0]], 'LIM': [[-0.02576908952937477], [0.6409149359743466], [1.0]], 'CON': [[0.055271054594984485], [0.3168248395743762], [1.0]], 'DMN': [[0.0771668876924176], [0.16194101802268804], [1.0]], 'Temp': [[0.04676844737226026], [0.3970894693283127], [1.0]]}"
crystal_Unadj,relational_s200,DMN,std_raw,"{'VIS': [[0.004050322205591868], [0.9415682935278401], [1.0]], 'SMN': [[-0.010001284506239431], [0.85636954678046], [1.0]], 'DAN': [[0.027874664208040318], [0.6138784048890612], [1.0]], 'VAN': [[0.01147639113534272], [0.8354673051808326], [1.0]], 'LIM': [[-0.02576908952937477], [0.6409149359743466], [1.0]], 'CON': [[0.055271054594984485], [0.3168248395743762], [1.0]], 'DMN': [[0.0771668876924176], [0.16194101802268804], [1.0]], 'Temp': [[0.04676844737226026], [0.3970894693283127], [1.0]]}"
crystal_Unadj,relational_s200,Temp,std_raw,"{'VIS': [[0.004050322205591868], [0.9415682935278401], [1.0]], 'SMN': [[-0.010001284506239431], [0.85636954678046], [1.0]], 'DAN': [[0.027874664208040318], [0.6138784048890612], [1.0]], 'VAN': [[0.01147639113534272], [0.8354673051808326], [1.0]], 'LIM': [[-0.02576908952937477], [0.6409149359743466], [1.0]], 'CON': [[0.055271054594984485], [0.3168248395743762], [1.0]], 'DMN': [[0.0771668876924176], [0.16194101802268804], [1.0]], 'Temp': [[0.04676844737226026], [0.3970894693283127], [1.0]]}"
crystal_Unadj,relational_s200,VIS,roc_raw_squared,"{'VIS': [[0.019619077550768495], [0.722529606604511], [1.0]], 'SMN': [[-0.04146373846687824], [0.4528386424750344], [1.0]], 'DAN': [[-0.008830729631696609], [0.8730287140650954], [1.0]], 'VAN': [[-0.008286664125729964], [0.8807913604887467], [1.0]], 'LIM': [[-0.03388035256728487], [0.5396727818578706], [1.0]], 'CON': [[0.03208984886422445], [0.56132220325445], [1.0]], 'DMN': [[0.01997290620695845], [0.7177367811772262], [1.0]], 'Temp': [[-0.004490865150853006], [0.935226063320201], [1.0]]}"
crystal_Unadj,relational_s200,SMN,roc_raw_squared,"{'VIS': [[0.019619077550768495], [0.722529606604511], [1.0]], 'SMN': [[-0.04146373846687824], [0.4528386424750344], [1.0]], 'DAN': [[-0.008830729631696609], [0.8730287140650954], [1.0]], 'VAN': [[-0.008286664125729964], [0.8807913604887467], [1.0]], 'LIM': [[-0.03388035256728487], [0.5396727818578706], [1.0]], 'CON': [[0.03208984886422445], [0.56132220325445], [1.0]], 'DMN': [[0.01997290620695845], [0.7177367811772262], [1.0]], 'Temp': [[-0.004490865150853006], [0.935226063320201], [1.0]]}"
crystal_Unadj,relational_s200,DAN,roc_raw_squared,"{'VIS': [[0.019619077550768495], [0.722529606604511], [1.0]], 'SMN': [[-0.04146373846687824], [0.4528386424750344], [1.0]], 'DAN': [[-0.008830729631696609], [0.8730287140650954], [1.0]], 'VAN': [[-0.008286664125729964], [0.8807913604887467], [1.0]], 'LIM': [[-0.03388035256728487], [0.5396727818578706], [1.0]], 'CON': [[0.03208984886422445], [0.56132220325445], [1.0]], 'DMN': [[0.01997290620695845], [0.7177367811772262], [1.0]], 'Temp': [[-0.004490865150853006], [0.935226063320201], [1.0]]}"
crystal_Unadj,relational_s200,VAN,roc_raw_squared,"{'VIS': [[0.019619077550768495], [0.722529606604511], [1.0]], 'SMN': [[-0.04146373846687824], [0.4528386424750344], [1.0]], 'DAN': [[-0.008830729631696609], [0.8730287140650954], [1.0]], 'VAN': [[-0.008286664125729964], [0.8807913604887467], [1.0]], 'LIM': [[-0.03388035256728487], [0.5396727818578706], [1.0]], 'CON': [[0.03208984886422445], [0.56132220325445], [1.0]], 'DMN': [[0.01997290620695845], [0.7177367811772262], [1.0]], 'Temp': [[-0.004490865150853006], [0.935226063320201], [1.0]]}"
crystal_Unadj,relational_s200,LIM,roc_raw_squared,"{'VIS': [[0.019619077550768495], [0.722529606604511], [1.0]], 'SMN': [[-0.04146373846687824], [0.4528386424750344], [1.0]], 'DAN': [[-0.008830729631696609], [0.8730287140650954], [1.0]], 'VAN': [[-0.008286664125729964], [0.8807913604887467], [1.0]], 'LIM': [[-0.03388035256728487], [0.5396727818578706], [1.0]], 'CON': [[0.03208984886422445], [0.56132220325445], [1.0]], 'DMN': [[0.01997290620695845], [0.7177367811772262], [1.0]], 'Temp': [[-0.004490865150853006], [0.935226063320201], [1.0]]}"
crystal_Unadj,relational_s200,CON,roc_raw_squared,"{'VIS': [[0.019619077550768495], [0.722529606604511], [1.0]], 'SMN': [[-0.04146373846687824], [0.4528386424750344], [1.0]], 'DAN': [[-0.008830729631696609], [0.8730287140650954], [1.0]], 'VAN': [[-0.008286664125729964], [0.8807913604887467], [1.0]], 'LIM': [[-0.03388035256728487], [0.5396727818578706], [1.0]], 'CON': [[0.03208984886422445], [0.56132220325445], [1.0]], 'DMN': [[0.01997290620695845], [0.7177367811772262], [1.0]], 'Temp': [[-0.004490865150853006], [0.935226063320201], [1.0]]}"
crystal_Unadj,relational_s200,DMN,roc_raw_squared,"{'VIS': [[0.019619077550768495], [0.722529606604511], [1.0]], 'SMN': [[-0.04146373846687824], [0.4528386424750344], [1.0]], 'DAN': [[-0.008830729631696609], [0.8730287140650954], [1.0]], 'VAN': [[-0.008286664125729964], [0.8807913604887467], [1.0]], 'LIM': [[-0.03388035256728487], [0.5396727818578706], [1.0]], 'CON': [[0.03208984886422445], [0.56132220325445], [1.0]], 'DMN': [[0.01997290620695845], [0.7177367811772262], [1.0]], 'Temp': [[-0.004490865150853006], [0.935226063320201], [1.0]]}"
crystal_Unadj,relational_s200,Temp,roc_raw_squared,"{'VIS': [[0.019619077550768495], [0.722529606604511], [1.0]], 'SMN': [[-0.04146373846687824], [0.4528386424750344], [1.0]], 'DAN': [[-0.008830729631696609], [0.8730287140650954], [1.0]], 'VAN': [[-0.008286664125729964], [0.8807913604887467], [1.0]], 'LIM': [[-0.03388035256728487], [0.5396727818578706], [1.0]], 'CON': [[0.03208984886422445], [0.56132220325445], [1.0]], 'DMN': [[0.01997290620695845], [0.7177367811772262], [1.0]], 'Temp': [[-0.004490865150853006], [0.935226063320201], [1.0]]}"
crystal_Unadj,relational_s200,VIS,se,"{'VIS': [[0.0005860286357637053], [0.9915383179818195], [1.0]], 'SMN': [[-0.020104966632016674], [0.7159507604317553], [1.0]], 'DAN': [[-0.05781898695899447], [0.2949958769811695], [1.0]], 'VAN': [[0.02050494223490413], [0.7105508502053497], [1.0]], 'LIM': [[0.03765351702642133], [0.49545624200965377], [1.0]], 'CON': [[-0.10024709253347089], [0.06894915243358674], [1.0]], 'DMN': [[-0.0928867345397347], [0.09206337783636574], [1.0]], 'Temp': [[-0.05249852322440862], [0.341746508566517], [1.0]]}"
crystal_Unadj,relational_s200,SMN,se,"{'VIS': [[0.0005860286357637053], [0.9915383179818195], [1.0]], 'SMN': [[-0.020104966632016674], [0.7159507604317553], [1.0]], 'DAN': [[-0.05781898695899447], [0.2949958769811695], [1.0]], 'VAN': [[0.02050494223490413], [0.7105508502053497], [1.0]], 'LIM': [[0.03765351702642133], [0.49545624200965377], [1.0]], 'CON': [[-0.10024709253347089], [0.06894915243358674], [1.0]], 'DMN': [[-0.0928867345397347], [0.09206337783636574], [1.0]], 'Temp': [[-0.05249852322440862], [0.341746508566517], [1.0]]}"
crystal_Unadj,relational_s200,DAN,se,"{'VIS': [[0.0005860286357637053], [0.9915383179818195], [1.0]], 'SMN': [[-0.020104966632016674], [0.7159507604317553], [1.0]], 'DAN': [[-0.05781898695899447], [0.2949958769811695], [1.0]], 'VAN': [[0.02050494223490413], [0.7105508502053497], [1.0]], 'LIM': [[0.03765351702642133], [0.49545624200965377], [1.0]], 'CON': [[-0.10024709253347089], [0.06894915243358674], [1.0]], 'DMN': [[-0.0928867345397347], [0.09206337783636574], [1.0]], 'Temp': [[-0.05249852322440862], [0.341746508566517], [1.0]]}"
crystal_Unadj,relational_s200,VAN,se,"{'VIS': [[0.0005860286357637053], [0.9915383179818195], [1.0]], 'SMN': [[-0.020104966632016674], [0.7159507604317553], [1.0]], 'DAN': [[-0.05781898695899447], [0.2949958769811695], [1.0]], 'VAN': [[0.02050494223490413], [0.7105508502053497], [1.0]], 'LIM': [[0.03765351702642133], [0.49545624200965377], [1.0]], 'CON': [[-0.10024709253347089], [0.06894915243358674], [1.0]], 'DMN': [[-0.0928867345397347], [0.09206337783636574], [1.0]], 'Temp': [[-0.05249852322440862], [0.341746508566517], [1.0]]}"
crystal_Unadj,relational_s200,LIM,se,"{'VIS': [[0.0005860286357637053], [0.9915383179818195], [1.0]], 'SMN': [[-0.020104966632016674], [0.7159507604317553], [1.0]], 'DAN': [[-0.05781898695899447], [0.2949958769811695], [1.0]], 'VAN': [[0.02050494223490413], [0.7105508502053497], [1.0]], 'LIM': [[0.03765351702642133], [0.49545624200965377], [1.0]], 'CON': [[-0.10024709253347089], [0.06894915243358674], [1.0]], 'DMN': [[-0.0928867345397347], [0.09206337783636574], [1.0]], 'Temp': [[-0.05249852322440862], [0.341746508566517], [1.0]]}"
crystal_Unadj,relational_s200,CON,se,"{'VIS': [[0.0005860286357637053], [0.9915383179818195], [1.0]], 'SMN': [[-0.020104966632016674], [0.7159507604317553], [1.0]], 'DAN': [[-0.05781898695899447], [0.2949958769811695], [1.0]], 'VAN': [[0.02050494223490413], [0.7105508502053497], [1.0]], 'LIM': [[0.03765351702642133], [0.49545624200965377], [1.0]], 'CON': [[-0.10024709253347089], [0.06894915243358674], [1.0]], 'DMN': [[-0.0928867345397347], [0.09206337783636574], [1.0]], 'Temp': [[-0.05249852322440862], [0.341746508566517], [1.0]]}"
crystal_Unadj,relational_s200,DMN,se,"{'VIS': [[0.0005860286357637053], [0.9915383179818195], [1.0]], 'SMN': [[-0.020104966632016674], [0.7159507604317553], [1.0]], 'DAN': [[-0.05781898695899447], [0.2949958769811695], [1.0]], 'VAN': [[0.02050494223490413], [0.7105508502053497], [1.0]], 'LIM': [[0.03765351702642133], [0.49545624200965377], [1.0]], 'CON': [[-0.10024709253347089], [0.06894915243358674], [1.0]], 'DMN': [[-0.0928867345397347], [0.09206337783636574], [1.0]], 'Temp': [[-0.05249852322440862], [0.341746508566517], [1.0]]}"
